time_s,power_W,operation_state,anomaly_label
196.5,1008.601,cutting,0
196.6,1004.176,cutting,0
196.7,1034.212,cutting,0
196.8,974.398,cutting,0
196.9,996.521,cutting,0
197.0,987.44,cutting,0
197.1,1049.283,cutting,0
197.2,1059.38,cutting,0
197.3,1026.653,cutting,0
197.4,1068.669,cutting,0
197.5,1001.289,cutting,0
197.6,1052.014,cutting,0
197.7,1009.451,cutting,0
197.8,1012.251,cutting,0
197.9,1046.735,cutting,0
198.0,1072.587,cutting,0
198.1,994.792,cutting,0
198.2,978.49,cutting,0
198.3,974.144,cutting,0
198.4,1020.596,cutting,0
198.5,1001.347,cutting,0
198.6,1057.048,cutting,0
198.7,1090.907,cutting,0
198.8,1069.922,cutting,0
198.9,1039.767,cutting,0
199.0,1078.453,cutting,0
199.1,1019.975,cutting,0
199.2,970.082,cutting,0
199.3,1056.279,cutting,0
199.4,1068.753,cutting,0
199.5,1036.552,cutting,0
199.6,971.703,cutting,0
199.7,866.551,cutting,0
199.8,966.006,cutting,0
199.9,1025.32,cutting,0
200.0,1004.666,cutting,0
200.1,1081.929,cutting,0
200.2,1016.942,cutting,0
200.3,1069.538,cutting,0
200.4,1060.51,cutting,0
200.5,1055.604,cutting,0
200.6,985.943,cutting,0
200.7,1016.781,cutting,0
200.8,1014.464,cutting,0
200.9,978.584,cutting,0
201.0,938.946,cutting,0
201.1,966.234,cutting,0
201.2,954.935,cutting,0
201.3,1011.301,cutting,0
201.4,1047.406,cutting,0
201.5,1040.14,cutting,0
201.6,1054.728,cutting,0
201.7,1044.056,cutting,0
201.8,1059.451,cutting,0
201.9,980.156,cutting,0
202.0,1040.881,cutting,0
202.1,1055.354,cutting,0
202.2,990.477,cutting,0
202.3,1019.63,cutting,0
202.4,933.196,cutting,0
202.5,984.215,cutting,0
202.6,979.3,cutting,0
202.7,1011.549,cutting,0
202.8,1013.917,cutting,0
202.9,1102.068,cutting,0
203.0,926.466,cutting,0
203.1,997.256,cutting,0
203.2,1028.706,cutting,0
203.3,1053.3,cutting,0
203.4,1018.686,cutting,0
203.5,1004.497,cutting,0
203.6,957.691,cutting,0
203.7,950.909,cutting,0
203.8,957.204,cutting,0
203.9,1035.914,cutting,0
204.0,955.53,cutting,0
204.1,1088.679,cutting,0
204.2,1041.879,cutting,0
204.3,1009.412,cutting,0
204.4,1062.908,cutting,0
204.5,1081.612,cutting,0
204.6,1009.616,cutting,0
204.7,994.242,cutting,0
204.8,1095.947,cutting,0
204.9,998.591,cutting,0
205.0,1047.893,cutting,0
205.1,1026.455,cutting,0
205.2,931.71,cutting,0
205.3,1006.301,cutting,0
205.4,1002.9,cutting,0
205.5,1034.262,cutting,0
205.6,999.431,cutting,0
205.7,1031.319,cutting,0
205.8,1043.691,cutting,0
205.9,1034.75,cutting,0
206.0,1108.411,cutting,0
206.1,1086.259,cutting,0
206.2,1101.147,cutting,0
206.3,1048.776,cutting,0
206.4,1062.88,cutting,0
206.5,973.163,cutting,0
206.6,971.677,cutting,0
206.7,1020.177,cutting,0
206.8,974.546,cutting,0
206.9,972.878,cutting,0
207.0,1002.483,cutting,0
207.1,955.281,cutting,0
207.2,1032.062,cutting,0
207.3,1056.994,cutting,0
207.4,1037.851,cutting,0
207.5,1012.956,cutting,0
207.6,1110.74,cutting,0
207.7,1054.732,cutting,0
207.8,990.098,cutting,0
207.9,990.167,cutting,0
208.0,939.997,cutting,0
208.1,925.533,cutting,0
208.2,915.25,cutting,0
208.3,955.53,cutting,0
208.4,1008.296,cutting,0
208.5,1032.607,cutting,0
208.6,1017.774,cutting,0
208.7,1072.101,cutting,0
208.8,1066.958,cutting,0
208.9,1011.743,cutting,0
209.0,1021.074,cutting,0
209.1,1052.975,cutting,0
209.2,1054.281,cutting,0
209.3,1053.41,cutting,0
209.4,952.263,cutting,0
209.5,920.809,cutting,0
209.6,1054.118,cutting,0
209.7,973.878,cutting,0
209.8,1025.791,cutting,0
209.9,1004.031,cutting,0
210.0,969.144,cutting,0
210.1,1081.962,cutting,0
210.2,1061.323,cutting,0
210.3,1103.809,cutting,0
210.4,1073.694,cutting,0
210.5,1011.613,cutting,0
210.6,1033.619,cutting,0
210.7,1055.439,cutting,0
210.8,981.013,cutting,0
210.9,999.334,cutting,0
211.0,1025.88,cutting,0
211.1,940.118,cutting,0
211.2,975.715,cutting,0
211.3,1005.803,cutting,0
211.4,1047.739,cutting,0
211.5,1025.95,cutting,0
211.6,1017.287,cutting,0
211.7,1070.808,cutting,0
211.8,1032.044,cutting,0
211.9,1063.985,cutting,0
212.0,1051.782,cutting,0
212.1,1018.312,cutting,0
212.2,1040.11,cutting,0
212.3,1037.863,cutting,0
212.4,941.181,cutting,0
212.5,1002.044,cutting,0
212.6,981.322,cutting,0
212.7,985.943,cutting,0
212.8,1013.144,cutting,0
212.9,1066.792,cutting,0
213.0,1034.37,cutting,0
213.1,1038.334,cutting,0
213.2,1009.925,cutting,0
213.3,1045.758,cutting,0
213.4,1043.049,cutting,0
213.5,996.49,cutting,0
213.6,1004.145,cutting,0
213.7,1017.29,cutting,0
213.8,1038.516,cutting,0
213.9,974.721,cutting,0
214.0,1056.166,cutting,0
214.1,1029.067,cutting,0
214.2,1037.272,cutting,0
214.3,1042.816,cutting,0
214.4,1040.34,cutting,0
214.5,1026.391,cutting,0
214.6,1052.24,cutting,0
214.7,1056.317,cutting,0
214.8,1053.005,cutting,0
214.9,1089.361,cutting,0
215.0,1090.741,cutting,0
215.1,1024.68,cutting,0
215.2,1028.933,cutting,0
215.3,962.935,cutting,0
215.4,917.104,cutting,0
215.5,989.247,cutting,0
215.6,1012.955,cutting,0
215.7,1068.132,cutting,0
215.8,1118.874,cutting,0
215.9,1056.179,cutting,0
216.0,1100.403,cutting,0
216.1,1095.145,cutting,0
216.2,1058.653,cutting,0
216.3,1069.338,cutting,0
216.4,1039.496,cutting,0
216.5,1065.26,cutting,0
216.6,960.849,cutting,0
216.7,908.132,cutting,0
216.8,991.597,cutting,0
216.9,1023.609,cutting,0
217.0,1038.185,cutting,0
217.1,995.576,cutting,0
217.2,1049.795,cutting,0
217.3,1021.48,cutting,0
217.4,1077.646,cutting,0
217.5,1031.013,cutting,0
217.6,1016.195,cutting,0
217.7,1077.404,cutting,0
217.8,986.984,cutting,0
217.9,964.028,cutting,0
218.0,1029.311,cutting,0
218.1,995.033,cutting,0
218.2,906.248,cutting,0
218.3,1031.022,cutting,0
218.4,955.21,cutting,0
218.5,995.48,cutting,0
218.6,1022.624,cutting,0
218.7,1111.443,cutting,0
218.8,1050.924,cutting,0
218.9,1088.598,cutting,0
219.0,1050.646,cutting,0
219.1,1065.647,cutting,0
219.2,985.848,cutting,0
219.3,1020.11,cutting,0
219.4,983.991,cutting,0
219.5,958.444,cutting,0
219.6,998.273,cutting,0
219.7,1024.718,cutting,0
219.8,1011.94,cutting,0
219.9,996.313,cutting,0
220.0,1080.137,cutting,1
220.1,884.256,cutting,1
220.2,1107.031,cutting,1
220.3,932.274,cutting,1
220.4,1193.772,cutting,1
220.5,1044.237,cutting,1
220.6,861.078,cutting,1
220.7,1174.035,cutting,1
220.8,853.17,cutting,1
220.9,1149.748,cutting,1
221.0,922.44,cutting,1
221.1,906.608,cutting,1
221.2,1091.332,cutting,1
221.3,947.653,cutting,1
221.4,1014.017,cutting,1
221.5,1110.773,cutting,1
221.6,900.678,cutting,1
221.7,1291.399,cutting,1
221.8,873.941,cutting,1
221.9,1089.209,cutting,1
222.0,1085.773,cutting,1
222.1,990.643,cutting,1
222.2,1073.238,cutting,1
222.3,926.943,cutting,1
222.4,1008.38,cutting,1
222.5,864.905,cutting,1
222.6,913.893,cutting,1
222.7,1262.88,cutting,1
222.8,859.059,cutting,1
222.9,981.549,cutting,1
223.0,951.179,cutting,1
223.1,974.462,cutting,1
223.2,1280.342,cutting,1
223.3,922.08,cutting,1
223.4,1101.204,cutting,1
223.5,996.404,cutting,1
223.6,1016.942,cutting,1
223.7,1146.81,cutting,1
223.8,701.354,cutting,1
223.9,1024.315,cutting,1
224.0,1048.696,cutting,1
224.1,959.422,cutting,1
224.2,960.688,cutting,1
224.3,865.494,cutting,1
224.4,1033.702,cutting,1
224.5,859.304,cutting,1
224.6,999.599,cutting,1
224.7,1233.598,cutting,1
224.8,956.701,cutting,1
224.9,1035.043,cutting,1
225.0,1031.683,cutting,1
225.1,948.711,cutting,1
225.2,1111.274,cutting,1
225.3,924.773,cutting,1
225.4,959.489,cutting,1
225.5,996.602,cutting,1
225.6,1077.667,cutting,1
225.7,1134.23,cutting,1
225.8,925.28,cutting,1
225.9,1116.843,cutting,1
226.0,975.358,cutting,1
226.1,859.494,cutting,1
226.2,1321.753,cutting,1
226.3,965.671,cutting,1
226.4,985.824,cutting,1
226.5,1042.636,cutting,1
226.6,857.152,cutting,1
226.7,1028.804,cutting,1
226.8,864.4,cutting,1
226.9,947.767,cutting,1
227.0,932.953,cutting,1
227.1,917.915,cutting,1
227.2,1138.717,cutting,1
227.3,919.366,cutting,1
227.4,1184.339,cutting,1
227.5,1040.686,cutting,1
227.6,962.423,cutting,1
227.7,1043.549,cutting,1
227.8,933.109,cutting,1
227.9,1145.301,cutting,1
228.0,922.498,cutting,1
228.1,1048.055,cutting,1
228.2,1080.879,cutting,1
228.3,709.276,cutting,1
228.4,1075.319,cutting,1
228.5,1124.255,cutting,1
228.6,896.175,cutting,1
228.7,1164.759,cutting,1
228.8,997.885,cutting,1
228.9,1092.386,cutting,1
229.0,1105.226,cutting,1
229.1,1061.03,cutting,1
229.2,1207.327,cutting,1
229.3,760.071,cutting,1
229.4,1077.074,cutting,1
229.5,1021.594,cutting,1
229.6,958.423,cutting,1
229.7,1176.137,cutting,1
229.8,860.933,cutting,1
229.9,1086.003,cutting,1
230.0,466.296,unload,1
230.1,441.786,unload,1
230.2,723.068,unload,1
230.3,374.109,unload,1
230.4,655.52,unload,1
230.5,507.303,unload,1
230.6,525.049,unload,1
230.7,619.767,unload,1
230.8,506.22,unload,1
230.9,651.491,unload,1
231.0,648.922,unload,1
231.1,420.844,unload,1
231.2,677.409,unload,1
231.3,555.388,unload,1
231.4,458.749,unload,1
231.5,515.044,unload,1
231.6,504.981,unload,1
231.7,782.35,unload,1
231.8,536.946,unload,1
231.9,685.368,unload,1
232.0,616.83,unload,1
232.1,592.855,unload,1
232.2,702.885,unload,1
232.3,453.006,unload,1
232.4,579.506,unload,1
232.5,591.062,unload,1
232.6,514.254,unload,1
232.7,798.561,unload,1
232.8,443.904,unload,1
232.9,686.869,unload,1
233.0,547.62,unload,1
233.1,521.521,unload,1
233.2,735.157,unload,1
233.3,463.96,unload,1
233.4,600.53,unload,1
233.5,645.08,unload,1
233.6,595.605,unload,1
233.7,738.389,unload,1
233.8,543.892,unload,1
233.9,575.367,unload,1
234.0,650.28,unload,1
234.1,516.067,unload,1
234.2,635.82,unload,1
234.3,531.924,unload,1
234.4,585.744,unload,1
234.5,599.164,unload,1
234.6,628.59,unload,1
234.7,665.184,unload,1
234.8,414.297,unload,1
234.9,752.847,unload,1
235.0,639.29,unload,1
235.1,572.758,unload,1
235.2,604.178,unload,1
235.3,448.57,unload,1
235.4,797.547,unload,1
235.5,521.211,unload,1
235.6,483.985,unload,1
235.7,706.576,unload,1
235.8,482.516,unload,1
235.9,637.49,unload,1
236.0,419.337,unload,1
236.1,569.977,unload,1
236.2,637.931,unload,1
236.3,533.441,unload,1
236.4,759.883,unload,1
236.5,555.766,unload,1
236.6,540.448,unload,1
236.7,818.302,unload,1
236.8,651.204,unload,1
236.9,741.087,unload,1
237.0,551.16,unload,1
237.1,572.241,unload,1
237.2,634.215,unload,1
237.3,583.028,unload,1
237.4,711.826,unload,1
237.5,685.499,unload,1
237.6,326.408,unload,1
237.7,685.895,unload,1
237.8,462.624,unload,1
237.9,616.578,unload,1
238.0,504.94,unload,1
238.1,579.076,unload,1
238.2,655.842,unload,1
238.3,629.081,unload,1
238.4,640.677,unload,1
238.5,554.427,unload,1
238.6,468.181,unload,1
238.7,748.05,unload,1
238.8,511.032,unload,1
238.9,554.218,unload,1
239.0,353.941,unload,1
239.1,503.166,unload,1
239.2,665.689,unload,1
239.3,472.927,unload,1
239.4,607.774,unload,1
239.5,600.673,unload,1
239.6,423.437,unload,1
239.7,733.484,unload,1
239.8,466.848,unload,1
239.9,727.007,unload,1
240.0,397.839,idle,1
240.1,392.023,idle,1
240.2,510.719,idle,1
240.3,287.541,idle,1
240.4,439.513,idle,1
240.5,324.621,idle,1
240.6,364.489,idle,1
240.7,533.576,idle,1
240.8,427.659,idle,1
240.9,532.046,idle,1
241.0,547.525,idle,1
241.1,473.781,idle,1
241.2,556.427,idle,1
241.3,229.096,idle,1
241.4,485.621,idle,1
241.5,478.737,idle,1
241.6,341.525,idle,1
241.7,622.143,idle,1
241.8,279.921,idle,1
241.9,502.687,idle,1
242.0,489.644,idle,1
242.1,391.669,idle,1
242.2,564.006,idle,1
242.3,316.733,idle,1
242.4,528.459,idle,1
242.5,431.05,idle,1
242.6,417.984,idle,1
242.7,496.608,idle,1
242.8,509.055,idle,1
242.9,517.563,idle,1
243.0,355.062,idle,1
243.1,231.266,idle,1
243.2,466.658,idle,1
243.3,326.498,idle,1
243.4,445.636,idle,1
243.5,498.947,idle,1
243.6,321.549,idle,1
243.7,460.379,idle,1
243.8,276.025,idle,1
243.9,445.44,idle,1
244.0,403.489,idle,1
244.1,268.754,idle,1
244.2,516.546,idle,1
244.3,173.471,idle,1
244.4,497.666,idle,1
244.5,418.255,idle,1
244.6,342.897,idle,1
244.7,480.55,idle,1
244.8,309.22,idle,1
244.9,498.965,idle,1
245.0,308.177,idle,1
245.1,418.716,idle,1
245.2,519.087,idle,1
245.3,342.461,idle,1
245.4,588.442,idle,1
245.5,346.901,idle,1
245.6,281.476,idle,1
245.7,454.962,idle,1
245.8,299.853,idle,1
245.9,416.035,idle,1
246.0,354.732,idle,1
246.1,475.009,idle,1
246.2,523.533,idle,1
246.3,342.621,idle,1
246.4,565.519,idle,1
246.5,515.333,idle,1
246.6,258.366,idle,1
246.7,571.347,idle,1
246.8,345.229,idle,1
246.9,564.886,idle,1
247.0,371.109,idle,1
247.1,314.006,idle,1
247.2,556.185,idle,1
247.3,313.593,idle,1
247.4,469.078,idle,1
247.5,368.429,idle,1
247.6,325.675,idle,1
247.7,507.647,idle,1
247.8,317.53,idle,1
247.9,440.365,idle,1
248.0,332.542,idle,1
248.1,306.207,idle,1
248.2,516.394,idle,1
248.3,383.624,idle,1
248.4,459.21,idle,1
248.5,271.375,idle,1
248.6,503.901,idle,1
248.7,619.142,idle,1
248.8,357.383,idle,1
248.9,518.854,idle,1
249.0,425.318,idle,1
249.1,463.412,idle,1
249.2,458.748,idle,1
249.3,365.385,idle,1
249.4,552.785,idle,1
249.5,589.534,idle,1
249.6,343.769,idle,1
249.7,633.707,idle,1
249.8,340.579,idle,1
249.9,432.947,idle,1
250.0,311.566,ramp_up,1
250.1,468.278,ramp_up,1
250.2,466.972,ramp_up,1
250.3,328.781,ramp_up,1
250.4,649.146,ramp_up,1
250.5,413.144,ramp_up,1
250.6,473.27,ramp_up,1
250.7,755.424,ramp_up,1
250.8,534.233,ramp_up,1
250.9,657.206,ramp_up,1
251.0,498.333,ramp_up,1
251.1,605.23,ramp_up,1
251.2,710.298,ramp_up,1
251.3,463.754,ramp_up,1
251.4,590.307,ramp_up,1
251.5,469.037,ramp_up,1
251.6,571.733,ramp_up,1
251.7,693.35,ramp_up,1
251.8,396.562,ramp_up,1
251.9,768.5,ramp_up,1
252.0,685.537,ramp_up,1
252.1,561.278,ramp_up,1
252.2,759.025,ramp_up,1
252.3,619.382,ramp_up,1
252.4,828.745,ramp_up,1
252.5,664.185,ramp_up,1
252.6,721.91,ramp_up,1
252.7,855.91,ramp_up,1
252.8,578.153,ramp_up,1
252.9,825.747,ramp_up,1
253.0,787.282,ramp_up,1
253.1,828.355,ramp_up,1
253.2,955.918,ramp_up,1
253.3,558.377,ramp_up,1
253.4,812.996,ramp_up,1
253.5,905.794,ramp_up,1
253.6,808.243,ramp_up,1
253.7,916.368,ramp_up,1
253.8,726.733,ramp_up,1
253.9,1074.787,ramp_up,1
254.0,743.513,ramp_up,1
254.1,937.126,ramp_up,1
254.2,1099.184,ramp_up,1
254.3,787.578,ramp_up,1
254.4,1017.297,ramp_up,1
254.5,998.72,ramp_up,1
254.6,912.228,ramp_up,1
254.7,1109.115,ramp_up,1
254.8,975.513,ramp_up,1
254.9,1044.276,ramp_up,1
255.0,1072.449,cutting,1
255.1,936.788,cutting,1
255.2,1071.21,cutting,1
255.3,854.156,cutting,1
255.4,1152.082,cutting,1
255.5,791.459,cutting,1
255.6,939.128,cutting,1
255.7,1081.912,cutting,1
255.8,828.274,cutting,1
255.9,1156.735,cutting,1
256.0,1060.348,cutting,1
256.1,1029.106,cutting,1
256.2,1150.765,cutting,1
256.3,953.313,cutting,1
256.4,1240.413,cutting,1
256.5,1039.784,cutting,1
256.6,957.069,cutting,1
256.7,1112.729,cutting,1
256.8,924.64,cutting,1
256.9,989.042,cutting,1
257.0,1090.786,cutting,1
257.1,958.225,cutting,1
257.2,1294.319,cutting,1
257.3,965.497,cutting,1
257.4,1047.621,cutting,1
257.5,1133.788,cutting,1
257.6,1037.792,cutting,1
257.7,1223.039,cutting,1
257.8,889.978,cutting,1
257.9,1008.819,cutting,1
258.0,1036.288,cutting,1
258.1,910.223,cutting,1
258.2,1154.819,cutting,1
258.3,881.328,cutting,1
258.4,1002.065,cutting,1
258.5,1040.501,cutting,1
258.6,912.643,cutting,1
258.7,1130.784,cutting,1
258.8,908.949,cutting,1
258.9,1089.484,cutting,1
259.0,1054.938,cutting,1
259.1,1001.189,cutting,1
259.2,1264.894,cutting,1
259.3,819.569,cutting,1
259.4,1093.294,cutting,1
259.5,995.225,cutting,1
259.6,997.926,cutting,1
259.7,1076.07,cutting,1
259.8,1029.89,cutting,1
259.9,1198.296,cutting,1
260.0,1035.181,cutting,0
260.1,992.147,cutting,0
260.2,1013.261,cutting,0
260.3,1102.396,cutting,0
260.4,1059.441,cutting,0
260.5,1029.917,cutting,0
260.6,1098.649,cutting,0
260.7,1064.163,cutting,0
260.8,1032.37,cutting,0
260.9,960.885,cutting,0
261.0,986.364,cutting,0
261.1,1035.949,cutting,0
261.2,920.589,cutting,0
261.3,946.634,cutting,0
261.4,988.145,cutting,0
261.5,1064.402,cutting,0
261.6,1051.967,cutting,0
261.7,1068.864,cutting,0
261.8,1061.781,cutting,0
261.9,1054.371,cutting,0
262.0,1082.297,cutting,0
262.1,1151.095,cutting,0
262.2,1027.675,cutting,0
262.3,1043.163,cutting,0
262.4,973.436,cutting,0
262.5,1040.547,cutting,0
262.6,991.955,cutting,0
262.7,1004.281,cutting,0
262.8,995.764,cutting,0
262.9,1000.581,cutting,0
263.0,1022.152,cutting,0
263.1,1017.392,cutting,0
263.2,1010.637,cutting,0
263.3,1116.802,cutting,0
263.4,1059.817,cutting,0
263.5,1065.489,cutting,0
263.6,1033.614,cutting,0
263.7,952.396,cutting,0
263.8,992.07,cutting,0
263.9,954.911,cutting,0
264.0,959.326,cutting,0
264.1,991.027,cutting,0
264.2,1013.348,cutting,0
264.3,1025.894,cutting,0
264.4,1041.729,cutting,0
264.5,1038.769,cutting,0
264.6,1055.929,cutting,0
264.7,1097.799,cutting,0
264.8,1123.459,cutting,0
264.9,1074.291,cutting,0
265.0,1012.755,cutting,0
265.1,1019.212,cutting,0
265.2,1026.894,cutting,0
265.3,1021.544,cutting,0
265.4,1028.639,cutting,0
265.5,1035.338,cutting,0
265.6,1017.693,cutting,0
265.7,1008.528,cutting,0
265.8,979.772,cutting,0
265.9,1083.198,cutting,0
266.0,1075.112,cutting,0
266.1,1025.294,cutting,0
266.2,1050.421,cutting,0
266.3,1025.197,cutting,0
266.4,1009.384,cutting,0
266.5,1070.222,cutting,0
266.6,983.814,cutting,0
266.7,1072.283,cutting,0
266.8,980.613,cutting,0
266.9,964.537,cutting,0
267.0,1004.191,cutting,0
267.1,1097.656,cutting,0
267.2,1023.511,cutting,0
267.3,1060.297,cutting,0
267.4,972.895,cutting,0
267.5,1075.6,cutting,0
267.6,1003.884,cutting,0
267.7,1038.273,cutting,0
267.8,1076.247,cutting,0
267.9,1004.693,cutting,0
268.0,1024.471,cutting,0
268.1,981.494,cutting,0
268.2,973.356,cutting,0
268.3,997.136,cutting,0
268.4,1033.942,cutting,0
268.5,1012.582,cutting,0
268.6,1023.691,cutting,0
268.7,1005.278,cutting,0
268.8,990.634,cutting,0
268.9,1059.152,cutting,0
269.0,1046.868,cutting,0
269.1,1054.833,cutting,0
269.2,1069.061,cutting,0
269.3,1046.317,cutting,0
269.4,972.365,cutting,0
269.5,1000.49,cutting,0
269.6,995.237,cutting,0
269.7,977.357,cutting,0
269.8,914.24,cutting,0
269.9,976.875,cutting,0
270.0,1016.445,cutting,0
270.1,1061.005,cutting,0
270.2,1035.734,cutting,0
270.3,1004.828,cutting,0
270.4,1101.546,cutting,0
270.5,1046.566,cutting,0
270.6,1020.437,cutting,0
270.7,1040.269,cutting,0
270.8,1030.737,cutting,0
270.9,991.142,cutting,0
271.0,965.69,cutting,0
271.1,964.772,cutting,0
271.2,1017.569,cutting,0
271.3,995.714,cutting,0
271.4,1032.263,cutting,0
271.5,963.343,cutting,0
271.6,1025.921,cutting,0
271.7,1038.387,cutting,0
271.8,1037.619,cutting,0
271.9,981.792,cutting,0
272.0,1024.079,cutting,0
272.1,1080.577,cutting,0
272.2,1020.988,cutting,0
272.3,978.331,cutting,0
272.4,962.225,cutting,0
272.5,936.624,cutting,0
272.6,995.262,cutting,0
272.7,969.267,cutting,0
272.8,996.355,cutting,0
272.9,1056.598,cutting,0
273.0,1072.422,cutting,0
273.1,1071.166,cutting,0
273.2,995.826,cutting,0
273.3,1031.611,cutting,0
273.4,1083.952,cutting,0
273.5,988.189,cutting,0
273.6,1058.242,cutting,0
273.7,999.055,cutting,0
273.8,1022.309,cutting,0
273.9,969.435,cutting,0
274.0,944.614,cutting,0
274.1,957.665,cutting,0
274.2,1056.702,cutting,0
274.3,1009.538,cutting,0
274.4,992.669,cutting,0
274.5,1075.478,cutting,0
274.6,998.963,cutting,0
274.7,1046.8,cutting,0
274.8,1057.405,cutting,0
274.9,1043.735,cutting,0
275.0,1033.35,cutting,0
275.1,1000.514,cutting,0
275.2,905.481,cutting,0
275.3,993.196,cutting,0
275.4,982.577,cutting,0
275.5,983.229,cutting,0
275.6,1018.773,cutting,0
275.7,1043.148,cutting,0
275.8,1038.831,cutting,0
275.9,1096.483,cutting,0
276.0,1128.555,cutting,0
276.1,1063.213,cutting,0
276.2,1035.835,cutting,0
276.3,991.893,cutting,0
276.4,1043.039,cutting,0
276.5,945.434,cutting,0
276.6,1053.494,cutting,0
276.7,1020.14,cutting,0
276.8,965.118,cutting,0
276.9,1011.618,cutting,0
277.0,967.384,cutting,0
277.1,973.297,cutting,0
277.2,1053.875,cutting,0
277.3,1005.129,cutting,0
277.4,1058.707,cutting,0
277.5,1048.926,cutting,0
277.6,1104.817,cutting,0
277.7,1051.717,cutting,0
277.8,1082.42,cutting,0
277.9,1042.172,cutting,0
278.0,970.928,cutting,0
278.1,946.87,cutting,0
278.2,909.561,cutting,0
278.3,986.993,cutting,0
278.4,897.011,cutting,0
278.5,978.752,cutting,0
278.6,938.277,cutting,0
278.7,1015.239,cutting,0
278.8,1072.514,cutting,0
278.9,1022.247,cutting,0
279.0,1032.118,cutting,0
279.1,1027.68,cutting,0
279.2,1040.454,cutting,0
279.3,964.116,cutting,0
279.4,1005.023,cutting,0
279.5,986.146,cutting,0
279.6,947.476,cutting,0
279.7,949.714,cutting,0
279.8,1033.38,cutting,0
279.9,1028.411,cutting,0
280.0,1032.94,cutting,0
280.1,1003.602,cutting,0
280.2,1032.788,cutting,0
280.3,1006.215,cutting,0
280.4,990.539,cutting,0
280.5,1029.629,cutting,0
280.6,1013.645,cutting,0
280.7,976.256,cutting,0
280.8,962.092,cutting,0
280.9,1005.041,cutting,0
281.0,968.096,cutting,0
281.1,927.614,cutting,0
281.2,1059.479,cutting,0
281.3,937.925,cutting,0
281.4,1020.618,cutting,0
281.5,993.186,cutting,0
281.6,1065.178,cutting,0
281.7,1052.546,cutting,0
281.8,1087.982,cutting,0
281.9,1045.732,cutting,0
282.0,1011.595,cutting,0
282.1,1074.564,cutting,0
282.2,1006.769,cutting,0
282.3,987.835,cutting,0
282.4,980.473,cutting,0
282.5,956.995,cutting,0
282.6,998.098,cutting,0
282.7,1053.868,cutting,0
282.8,1061.063,cutting,0
282.9,1034.439,cutting,0
283.0,1060.6,cutting,0
283.1,1074.293,cutting,0
283.2,1030.119,cutting,0
283.3,1102.152,cutting,0
283.4,1050.161,cutting,0
283.5,964.666,cutting,0
283.6,1034.614,cutting,0
283.7,966.691,cutting,0
283.8,998.379,cutting,0
283.9,1006.335,cutting,0
284.0,973.21,cutting,0
284.1,1001.497,cutting,0
284.2,1051.735,cutting,0
284.3,971.306,cutting,0
284.4,968.228,cutting,0
284.5,1041.387,cutting,0
284.6,1043.25,cutting,0
284.7,1123.878,cutting,0
284.8,1079.043,cutting,0
284.9,1050.572,cutting,0
285.0,1013.684,cutting,0
285.1,934.567,cutting,0
285.2,943.819,cutting,0
285.3,971.762,cutting,0
285.4,989.141,cutting,0
285.5,973.762,cutting,0
285.6,1003.982,cutting,0
285.7,1039.218,cutting,0
285.8,1004.924,cutting,0
285.9,1027.503,cutting,0
286.0,1016.221,cutting,0
286.1,1093.834,cutting,0
286.2,975.511,cutting,0
286.3,1056.47,cutting,0
286.4,1047.983,cutting,0
286.5,934.787,cutting,0
286.6,975.778,cutting,0
286.7,1021.931,cutting,0
286.8,950.024,cutting,0
286.9,965.639,cutting,0
287.0,994.431,cutting,0
287.1,1055.951,cutting,0
287.2,1046.82,cutting,0
287.3,1014.766,cutting,0
287.4,999.893,cutting,0
287.5,998.549,cutting,0
287.6,1059.678,cutting,0
287.7,962.625,cutting,0
287.8,1004.64,cutting,0
287.9,1030.355,cutting,0
288.0,953.484,cutting,0
288.1,974.107,cutting,0
288.2,977.224,cutting,0
288.3,1009.854,cutting,0
288.4,944.839,cutting,0
288.5,1007.604,cutting,0
288.6,1018.409,cutting,0
288.7,1038.35,cutting,0
288.8,990.38,cutting,0
288.9,1068.426,cutting,0
289.0,1019.759,cutting,0
289.1,1037.485,cutting,0
289.2,999.159,cutting,0
289.3,1081.674,cutting,0
289.4,1001.126,cutting,0
289.5,1062.604,cutting,0
289.6,959.787,cutting,0
289.7,972.454,cutting,0
289.8,1040.728,cutting,0
289.9,988.356,cutting,0
290.0,605.971,unload,0
290.1,618.782,unload,0
290.2,591.368,unload,0
290.3,585.884,unload,0
290.4,593.592,unload,0
290.5,616.289,unload,0
290.6,605.784,unload,0
290.7,621.291,unload,0
290.8,593.339,unload,0
290.9,589.507,unload,0
291.0,577.793,unload,0
291.1,592.711,unload,0
291.2,587.463,unload,0
291.3,595.939,unload,0
291.4,581.168,unload,0
291.5,585.23,unload,0
291.6,592.495,unload,0
291.7,615.488,unload,0
291.8,592.099,unload,0
291.9,587.789,unload,0
292.0,616.555,unload,0
292.1,622.309,unload,0
292.2,592.742,unload,0
292.3,593.489,unload,0
292.4,565.533,unload,0
292.5,570.11,unload,0
292.6,597.26,unload,0
292.7,623.058,unload,0
292.8,631.276,unload,0
292.9,612.941,unload,0
293.0,589.43,unload,0
293.1,607.385,unload,0
293.2,571.775,unload,0
293.3,596.714,unload,0
293.4,576.926,unload,0
293.5,598.258,unload,0
293.6,623.985,unload,0
293.7,637.336,unload,0
293.8,602.058,unload,0
293.9,605.325,unload,0
294.0,568.432,unload,0
294.1,586.469,unload,0
